peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr17,37744001,37750000,6000,*,chr17_37744001_37750000,Promoter (<=1kb),17,37686431,37745059,58629,2,6928,ENST00000617811,0,ENSG00000275410,HNF1B,Promoter (<=1kb),protein_coding,0.0623504553355061,0.96460203133878
chr17,39627001,39630500,3500,*,chr17_39627001_39630500,Promoter (<=1kb),17,39627200,39636622,9423,1,84152,ENST00000579000,0,ENSG00000131771,PPP1R1B,Promoter (<=1kb),protein_coding,-1.25502505331733,2.89903935899798e-5
chr17,39762501,39795500,33000,*,chr17_39762501_39795500,Promoter (<=1kb),17,39765496,39778225,12730,2,22806,ENST00000583368,0,ENSG00000161405,IKZF3,Promoter (<=1kb),protein_coding,-0.952799255888994,0.0476530685455165
chr17,39859501,39869500,10000,*,chr17_39859501_39869500,Promoter (<=1kb),17,39868202,39877896,9695,1,124626,ENST00000348931,0,ENSG00000186075,ZPBP2,Promoter (<=1kb),protein_coding,0.515861970404764,0.292507489334872
chr17,39963001,39977500,14500,*,chr17_39963001_39977500,Promoter (<=1kb),17,39963004,39977768,14765,1,284110,ENST00000301659,0,ENSG00000167914,GSDMA,Promoter (<=1kb),protein_coding,-0.0408609290604038,0.967634550054404
chr17,41372501,41375500,3000,*,chr17_41372501_41375500,Promoter (2-3kb),17,41363498,41369813,6316,2,3884,ENST00000251646,-2688,ENSG00000131738,KRT33B,Promoter (2-3kb),protein_coding,-0.0122086615523411,0.992039748824933
chr17,41442501,41446000,3500,*,chr17_41442501_41446000,Promoter (1-2kb),17,41436154,41440983,4830,2,8687,ENST00000246646,-1518,ENSG00000171360,KRT38,Promoter (1-2kb),protein_coding,0.057301788984573,0.921558503845052
chr17,41555001,41574500,19500,*,chr17_41555001_41574500,Promoter (<=1kb),17,41565836,41572059,6224,2,3857,ENST00000246662,0,ENSG00000171403,KRT9,Promoter (<=1kb),protein_coding,0.00296359203613197,0.999073904654728
chr17,41730001,41739000,9000,*,chr17_41730001_41739000,Promoter (<=1kb),17,41720813,41734644,13832,2,9001,ENST00000393939,0,ENSG00000173805,HAP1,Promoter (<=1kb),protein_coding,2.21036246235674,6.117077351230821e-14
chr17,42051501,42057500,6000,*,chr17_42051501_42057500,Promoter (<=1kb),17,42038232,42050601,12370,2,110806298,ENST00000587304,-900,ENSG00000267221,C17orf113,Promoter (<=1kb),protein_coding,-0.72784689527175,0.0455811271170284
chr17,42169501,42182000,12500,*,chr17_42169501_42182000,Promoter (<=1kb),17,42156891,42181081,24191,2,23415,ENST00000607371,0,ENSG00000089558,KCNH4,Promoter (<=1kb),protein_coding,-0.602933745739271,0.112203174379537
chr17,42270501,42277000,6500,*,chr17_42270501_42277000,Promoter (<=1kb),17,42199176,42276352,77177,2,6777,ENST00000698803,0,ENSG00000173757,STAT5B,Promoter (<=1kb),protein_coding,0.961463901015762,0.0051367013637921
chr17,42744001,42749500,5500,*,chr17_42744001_42749500,Promoter (<=1kb),17,42700275,42745040,44766,2,2145,ENST00000428826,0,ENSG00000108799,EZH1,Promoter (<=1kb),protein_coding,-0.133151469367007,0.85633113015499
chr17,42801501,42805000,3500,*,chr17_42801501_42805000,Promoter (<=1kb),17,42805404,42811587,6184,1,124817,ENST00000315066,-404,ENSG00000176563,CNTD1,Promoter (<=1kb),protein_coding,-0.870040543740476,0.0152414396778528
chr17,42898501,42903000,4500,*,chr17_42898501_42903000,Promoter (<=1kb),17,42900797,42911336,10540,1,2538,ENST00000592383,0,ENSG00000131482,G6PC1,Promoter (<=1kb),protein_coding,-0.306884243915248,0.475995548380629
chr17,43581001,43585500,4500,*,chr17_43581001_43585500,Promoter (1-2kb),17,43544976,43579620,34645,2,2118,ENST00000586764,-1381,ENSG00000175832,ETV4,Promoter (1-2kb),protein_coding,0.0124819847457007,0.990795439242185
chr17,43658001,43661500,3500,*,chr17_43658001_43661500,Promoter (<=1kb),17,43641379,43661563,20185,2,4222,ENST00000549132,63,ENSG00000005102,MEOX1,Promoter (<=1kb),protein_coding,-0.179181516359178,0.794495429251304
chr17,43756001,43760500,4500,*,chr17_43756001_43760500,Promoter (<=1kb),17,43753738,43758791,5054,2,50964,ENST00000301691,0,ENSG00000167941,SOST,Promoter (<=1kb),protein_coding,0.900473960889678,0.0167488972612322
chr17,43781501,43785000,3500,*,chr17_43781501_43785000,Promoter (<=1kb),17,43783186,43784833,1648,1,284067,ENST00000590148,0,ENSG00000231256,CFAP97D1,Promoter (<=1kb),protein_coding,-0.177580593567399,0.794411352793779
chr17,43852001,43861500,9500,*,chr17_43852001_43861500,Promoter (<=1kb),17,43855276,43855796,521,1,146894,ENST00000589212,0,ENSG00000161649,CD300LG,Promoter (<=1kb),protein_coding,-0.407408121432338,0.385390957400686
chr17,43905001,43907500,2500,*,chr17_43905001_43907500,Promoter (<=1kb),17,43882443,43907306,24864,2,4355,ENST00000520319,0,ENSG00000108852,MPP2,Promoter (<=1kb),protein_coding,-0.50215162805558,0.208006774339293
chr17,44261001,44265000,4000,*,chr17_44261001_44265000,Promoter (<=1kb),17,44260404,44262066,1663,2,6521,ENST00000471005,0,ENSG00000004939,SLC4A1,Promoter (<=1kb),protein_coding,-0.187771275013482,0.720565255331048
chr17,44365501,44368000,2500,*,chr17_44365501_44368000,Promoter (1-2kb),17,44353215,44363853,10639,2,284069,ENST00000293443,-1648,ENSG00000161682,FAM171A2,Promoter (1-2kb),protein_coding,-0.161962034901852,0.682449919318403
chr17,44666501,44668500,2000,*,chr17_44666501_44668500,Promoter (<=1kb),17,44668222,44690308,22087,1,284071,ENST00000472403,0,ENSG00000180336,MEIOC,Promoter (<=1kb),protein_coding,-0.588832163005062,0.0623772941660491
chr17,44912501,44916000,3500,*,chr17_44912501_44916000,Promoter (<=1kb),17,44903159,44915500,12342,2,2670,ENST00000588735,0,ENSG00000131095,GFAP,Promoter (<=1kb),protein_coding,-0.691650041191623,0.0462741224693352
chr17,45966501,45975000,8500,*,chr17_45966501_45975000,Promoter (<=1kb),17,45972783,46024431,51649,1,4137,ENST00000576518,0,ENSG00000186868,MAPT,Promoter (<=1kb),protein_coding,0.354481302510732,0.808191867912694
chr17,46829501,46835500,6000,*,chr17_46829501_46835500,Promoter (<=1kb),17,46773842,46833033,59192,2,101929777,ENST00000573788,0,ENSG00000277626,LOC101929777,Promoter (<=1kb),protein_coding,-0.0379229763195078,0.956906466872169
chr17,46840501,46851500,11000,*,chr17_46840501_46851500,Promoter (<=1kb),17,46851583,46880560,28978,1,7484,ENST00000290015,-83,ENSG00000158955,WNT9B,Promoter (<=1kb),protein_coding,-0.422376521347965,0.5091862814224
chr17,46976001,46992000,16000,*,chr17_46976001_46992000,Promoter (<=1kb),17,46978156,46979253,1098,2,388394,ENST00000322329,0,ENSG00000179673,RPRML,Promoter (<=1kb),protein_coding,1.38145722190384,2.398420812138e-4
chr17,47363001,47369000,6000,*,chr17_47363001_47369000,Promoter (<=1kb),17,47369616,47374638,5023,1,124989,ENST00000523978,-616,ENSG00000178852,EFCAB13,Promoter (<=1kb),protein_coding,0.0317180051275664,0.966245200588681
chr17,47691501,47693500,2000,*,chr17_47691501_47693500,Promoter (<=1kb),17,47694161,47712052,17892,1,9755,ENST00000578982,-661,ENSG00000198933,TBKBP1,Promoter (<=1kb),protein_coding,0.092225941832604,0.845834272561447
chr17,47710001,47737500,27500,*,chr17_47710001_47737500,Promoter (<=1kb),17,47733236,47746122,12887,1,30009,ENST00000177694,0,ENSG00000073861,TBX21,Promoter (<=1kb),protein_coding,0.731322314579142,0.309796882407762
chr17,47832001,47835000,3000,*,chr17_47832001_47835000,Promoter (<=1kb),17,47832171,47835248,3078,1,90506,ENST00000584809,0,ENSG00000141294,LRRC46,Promoter (<=1kb),protein_coding,-0.128196271684629,0.984719204458809
chr17,47850501,47862000,11500,*,chr17_47850501_47862000,Promoter (<=1kb),17,47844908,47851163,6256,2,80320,ENST00000536300,0,ENSG00000189120,SP6,Promoter (<=1kb),protein_coding,-0.549115761754338,0.41881483137496
chr17,47957001,47966000,9000,*,chr17_47957001_47966000,Promoter (<=1kb),17,47951967,47957883,5917,2,79170,ENST00000300557,0,ENSG00000167183,PRR15L,Promoter (<=1kb),protein_coding,-0.305390583955818,0.519254827757695
chr17,48102001,48104500,2500,*,chr17_48102001_48104500,Promoter (<=1kb),17,48103357,48119164,15808,1,29916,ENST00000581298,0,ENSG00000002919,SNX11,Promoter (<=1kb),protein_coding,0.132611178619924,0.752864514709389
chr17,48529501,48536000,6500,*,chr17_48529501_48536000,Promoter (<=1kb),17,48528526,48531011,2486,2,3211,ENST00000239174,0,ENSG00000120094,HOXB1,Promoter (<=1kb),protein_coding,0.00548806153410789,0.99773436913986
chr17,48616001,48618500,2500,*,chr17_48616001_48618500,Promoter (<=1kb),17,48612346,48615292,2947,2,3218,ENST00000239144,-709,ENSG00000120068,HOXB8,Promoter (<=1kb),protein_coding,-0.11971456772627,0.783374030481025
chr17,48622501,48626500,4000,*,chr17_48622501_48626500,Promoter (<=1kb),17,48621156,48626358,5203,2,3219,ENST00000311177,0,ENSG00000170689,HOXB9,Promoter (<=1kb),protein_coding,-1.22751363732385,3.98321660789602e-5
chr17,49127501,49134500,7000,*,chr17_49127501_49134500,Promoter (<=1kb),17,49132460,49169989,37530,1,124872,ENST00000504681,0,ENSG00000167080,B4GALNT2,Promoter (<=1kb),protein_coding,0.482721927836655,0.387633260667561
chr17,49680001,49686000,6000,*,chr17_49680001_49686000,Promoter (1-2kb),17,49598886,49678163,79278,2,8405,ENST00000347630,-1838,ENSG00000121067,SPOP,Promoter (1-2kb),protein_coding,-0.583941609608427,0.20114732068829
chr17,49849001,49856500,7500,*,chr17_49849001_49856500,Promoter (<=1kb),17,49838300,49848069,9770,2,255061,ENST00000436235,-932,ENSG00000176358,TAC4,Promoter (<=1kb),protein_coding,1.09248180725105,8.4808630718794e-4
chr17,49961001,49997500,36500,*,chr17_49961001_49997500,Promoter (<=1kb),17,49990005,49995224,5220,2,1747,ENST00000434704,0,ENSG00000064195,DLX3,Promoter (<=1kb),protein_coding,-0.454266602031471,0.499631056673484
chr17,50247501,50270500,23000,*,chr17_50247501_50270500,Promoter (<=1kb),17,50271406,50281485,10080,1,162461,ENST00000300433,-906,ENSG00000167105,TMEM92,Promoter (<=1kb),protein_coding,-0.535408678420787,0.505011208390119
chr17,50339001,50343500,4500,*,chr17_50339001_50343500,Promoter (2-3kb),17,50346126,50361185,15060,1,64132,ENST00000017003,-2626,ENSG00000015532,XYLT2,Promoter (2-3kb),protein_coding,-0.288196058107331,0.698474248207282
chr17,50502001,50508000,6000,*,chr17_50502001_50508000,Promoter (<=1kb),17,50508425,50522666,14242,1,84073,ENST00000470609,-425,ENSG00000136449,MYCBPAP,Promoter (<=1kb),protein_coding,-0.449699057812513,0.550466861442395
chr17,50516001,50534000,18000,*,chr17_50516001_50534000,Promoter (<=1kb),17,50532682,50537061,4380,1,55040,ENST00000503246,0,ENSG00000049283,EPN3,Promoter (<=1kb),protein_coding,1.58346580544988,2.29532995269102e-6
chr17,50591001,50612500,21500,*,chr17_50591001_50612500,Promoter (<=1kb),17,50599725,50607510,7786,1,8913,ENST00000506520,0,ENSG00000006283,CACNA1G,Promoter (<=1kb),protein_coding,0.0198200193603544,0.993141617208519
chr17,50679001,50681000,2000,*,chr17_50679001_50681000,Promoter (<=1kb),17,50678899,50691699,12801,1,8714,ENST00000503337,102,ENSG00000108846,ABCC3,Promoter (<=1kb),protein_coding,-0.079838642283759,0.873803309004667
chr17,50710501,50716000,5500,*,chr17_50710501_50716000,Promoter (2-3kb),17,50693198,50707914,14717,2,91369,ENST00000285243,-2587,ENSG00000154945,ANKRD40,Promoter (2-3kb),protein_coding,-0.0396370879974837,0.951409954719046
chr17,50833501,50839500,6000,*,chr17_50833501_50839500,Promoter (<=1kb),17,50834650,50841308,6659,1,124857,ENST00000426127,0,ENSG00000173714,WFIKKN2,Promoter (<=1kb),protein_coding,0.393180268977486,0.56580430104213
chr17,54826501,54898000,71500,*,chr17_54826501_54898000,Promoter (1-2kb),17,54899387,54937316,37930,1,10040,ENST00000570371,-1387,ENSG00000141198,TOM1L1,Promoter (1-2kb),protein_coding,-1.04733704910157,0.00812284314124572
chr17,55416001,55445500,29500,*,chr17_55416001_55445500,Promoter (<=1kb),17,55392622,55421835,29214,2,23531,ENST00000262065,0,ENSG00000108960,MMD,Promoter (<=1kb),protein_coding,-0.550393482327914,0.631458989366745
chr17,55746001,55750500,4500,*,chr17_55746001_55750500,Promoter (<=1kb),17,55751051,55777374,26324,1,58488,ENST00000268896,-551,ENSG00000141179,PCTP,Promoter (<=1kb),protein_coding,-0.958374573171684,0.0064184994650312004
chr17,56973501,56977500,4000,*,chr17_56973501_56977500,Promoter (<=1kb),17,56978129,57006605,28477,1,59342,ENST00000575423,-629,ENSG00000121064,SCPEP1,Promoter (<=1kb),protein_coding,0.0113789082671179,0.99220945494742
chr17,57101501,57104500,3000,*,chr17_57101501_57104500,Promoter (1-2kb),17,57106023,57111835,5813,1,8165,ENST00000576295,-1523,ENSG00000121057,AKAP1,Promoter (1-2kb),protein_coding,0.544254875283777,0.159331999549745
chr17,57593001,57596500,3500,*,chr17_57593001_57596500,Promoter (<=1kb),17,57596903,57616631,19729,1,124540,ENST00000577241,-403,ENSG00000153944,MSI2,Promoter (<=1kb),protein_coding,0.364935892093135,0.318959258085068
chr17,57704001,57754500,50500,*,chr17_57704001_57754500,Promoter (<=1kb),17,57744495,57745299,805,2,101927581,ENST00000299415,0,ENSG00000166329,CCDC182,Promoter (<=1kb),protein_coding,-1.08387729478825,0.00560357752972443
chr17,58109001,58203500,94500,*,chr17_58109001_58203500,Promoter (<=1kb),17,58166982,58171116,4135,1,124538,ENST00000545221,0,ENSG00000255713,OR4D2,Promoter (<=1kb),protein_coding,-0.783111378963522,0.354876844632823
chr17,58288501,58318500,30000,*,chr17_58288501_58318500,Promoter (<=1kb),17,58301231,58306357,5127,2,9256,ENST00000581675,0,ENSG00000005379,TSPOAP1,Promoter (<=1kb),protein_coding,0.53208879423595,0.622842845882262
chr17,58558001,58572500,14500,*,chr17_58558001_58572500,Promoter (<=1kb),17,58556680,58564258,7579,2,56155,ENST00000584699,0,ENSG00000121101,TEX14,Promoter (<=1kb),protein_coding,-0.802735841658143,0.103451437094253
chr17,59385001,59388500,3500,*,chr17_59385001_59388500,Promoter (<=1kb),17,59388840,59397149,8310,1,388403,ENST00000582813,-340,ENSG00000175155,YPEL2,Promoter (<=1kb),protein_coding,-0.465811304105035,0.183363679103386
chr17,60143501,60162000,18500,*,chr17_60143501_60162000,Promoter (<=1kb),17,60149942,60156952,7011,1,762,ENST00000585705,0,ENSG00000167434,CA4,Promoter (<=1kb),protein_coding,-1.31931854539063,2.9409319185956e-5
chr17,60528501,60531000,2500,*,chr17_60528501_60531000,Promoter (2-3kb),17,60443158,60526242,83085,2,10513,ENST00000083182,-2259,ENSG00000062725,APPBP2,Promoter (2-3kb),protein_coding,-0.731321196917156,0.0319192869534006
chr17,61152501,61158000,5500,*,chr17_61152501_61158000,Promoter (<=1kb),17,61157456,61392831,235376,1,54828,ENST00000585812,0,ENSG00000141376,BCAS3,Promoter (<=1kb),protein_coding,-1.62355038945552,1.84120767196346e-7
chr17,61473001,61477500,4500,*,chr17_61473001_61477500,Promoter (<=1kb),17,61478351,61483370,5020,1,9496,ENST00000589449,-851,ENSG00000121075,TBX4,Promoter (<=1kb),protein_coding,-0.482397190672316,0.2334246973366
chr17,61592001,61601500,9500,*,chr17_61592001_61601500,Promoter (<=1kb),17,61590421,61591219,799,2,342538,ENST00000521764,-782,ENSG00000253506,NACA2,Promoter (<=1kb),protein_coding,-0.76273879680483,0.0958843063461264
chr17,63488501,63494500,6000,*,chr17_63488501_63494500,Promoter (<=1kb),17,63489883,63497163,7281,1,1636,ENST00000577418,0,ENSG00000159640,ACE,Promoter (<=1kb),protein_coding,-1.29336801922184,4.85752929853445e-5
chr17,63499001,63542000,43000,*,chr17_63499001_63542000,Promoter (<=1kb),17,63523334,63546032,22699,1,81033,ENST00000456941,0,ENSG00000173826,KCNH6,Promoter (<=1kb),protein_coding,-0.922115252720928,0.0303455587162292
chr17,63933501,63936500,3000,*,chr17_63933501_63936500,Promoter (1-2kb),17,63928740,63932336,3597,2,974,ENST00000392795,-1165,ENSG00000007312,CD79B,Promoter (1-2kb),protein_coding,-1.36415321472545,9.16193676493065e-6
chr17,64008001,64012000,4000,*,chr17_64008001_64012000,Promoter (1-2kb),17,64002595,64006932,4338,2,3384,ENST00000449662,-1069,ENSG00000108622,ICAM2,Promoter (1-2kb),protein_coding,-0.840855686224281,0.0205845087148305
chr17,64368501,64371500,3000,*,chr17_64368501_64371500,Promoter (<=1kb),17,64363286,64370245,6960,2,5175,ENST00000568702,0,ENSG00000261371,PECAM1,Promoter (<=1kb),protein_coding,-0.258091888212667,0.469667356915953
chr17,64465001,64468500,3500,*,chr17_64465001_64468500,Promoter (<=1kb),17,64465452,64467935,2484,1,284021,ENST00000620304,0,ENSG00000271605,MILR1,Promoter (<=1kb),protein_coding,-1.29029389159102,2.28378450072021e-5
chr17,65744001,65759000,15000,*,chr17_65744001_65759000,Promoter (<=1kb),17,65635816,65750724,114909,2,201134,ENST00000581739,0,ENSG00000154240,CEP112,Promoter (<=1kb),protein_coding,-1.442972469662,2.16963228670719e-5
chr17,66297501,66303000,5500,*,chr17_66297501_66303000,Promoter (<=1kb),17,66302613,66810743,508131,1,5578,ENST00000413366,0,ENSG00000154229,PRKCA,Promoter (<=1kb),protein_coding,-0.95816425596497,0.00489173174383668
chr17,66959001,66979000,20000,*,chr17_66959001_66979000,Promoter (<=1kb),17,66964707,67033398,68692,1,27092,ENST00000262138,0,ENSG00000075461,CACNG4,Promoter (<=1kb),protein_coding,-1.0549546020214,0.00458804090524416
chr17,67033501,67053000,19500,*,chr17_67033501_67053000,Promoter (<=1kb),17,67044554,67056797,12244,1,786,ENST00000226021,0,ENSG00000108878,CACNG1,Promoter (<=1kb),protein_coding,-0.527694141428882,0.152850959553177
chr17,68601501,68604000,2500,*,chr17_68601501_68604000,Promoter (<=1kb),17,68535116,68601367,66252,2,54757,ENST00000592554,-134,ENSG00000108950,FAM20A,Promoter (<=1kb),protein_coding,-0.677858588838894,0.0299243114692789
chr17,68878501,68882500,4000,*,chr17_68878501_68882500,Promoter (<=1kb),17,68880779,68882605,1827,2,10351,ENST00000589980,105,ENSG00000141338,ABCA8,Promoter (<=1kb),protein_coding,-0.711956181421496,0.0762097281778746
chr17,68989501,68991500,2000,*,chr17_68989501_68991500,Promoter (<=1kb),17,68986608,68989141,2534,2,10350,ENST00000482072,-360,ENSG00000154258,ABCA9,Promoter (<=1kb),protein_coding,-0.554570429365335,0.080551888581228
chr17,69324501,69327000,2500,*,chr17_69324501_69327000,Promoter (<=1kb),17,69306763,69327090,20328,2,23461,ENST00000587607,90,ENSG00000154265,ABCA5,Promoter (<=1kb),protein_coding,-0.71503991293514,0.0373328153149579
chr17,69413001,69417500,4500,*,chr17_69413001_69417500,Promoter (<=1kb),17,69414697,69553865,139169,1,5608,ENST00000590474,0,ENSG00000108984,MAP2K6,Promoter (<=1kb),protein_coding,-1.38598094830704,6.69073411195226e-6
chr17,70103501,70112500,9000,*,chr17_70103501_70112500,Promoter (<=1kb),17,70104854,70135603,30750,1,3773,ENST00000392670,0,ENSG00000153822,KCNJ16,Promoter (<=1kb),protein_coding,-1.04697084510278,0.00404666975763414
chr17,70169501,70189500,20000,*,chr17_70169501_70189500,Promoter (<=1kb),17,70169532,70180044,10513,1,3759,ENST00000243457,0,ENSG00000123700,KCNJ2,Promoter (<=1kb),protein_coding,-1.60380218458007,7.4683092604979e-7
chr17,73094001,73101500,7500,*,chr17_73094001_73101500,Promoter (1-2kb),17,73084835,73092712,7878,2,201266,ENST00000579018,-1289,ENSG00000133195,SLC39A11,Promoter (1-2kb),protein_coding,-0.978550728569574,0.00244372030512267
chr17,73158001,73171000,13000,*,chr17_73158001_73171000,Promoter (<=1kb),17,73164977,73196593,31617,1,6752,ENST00000580671,0,ENSG00000180616,SSTR2,Promoter (<=1kb),protein_coding,-1.05126407756118,0.00108671809716747
chr17,74344001,74351000,7000,*,chr17_74344001_74351000,Promoter (<=1kb),17,74348590,74350481,1892,1,124602,ENST00000549637,0,ENSG00000196169,KIF19,Promoter (<=1kb),protein_coding,-1.11165869729679,5.2794150717528e-4
chr17,74361001,74365000,4000,*,chr17_74361001_74365000,Promoter (<=1kb),17,74356416,74361868,5453,2,388419,ENST00000375366,0,ENSG00000204347,BTBD17,Promoter (<=1kb),protein_coding,-0.425798056368642,0.262675954434823
chr17,74420501,74427000,6500,*,chr17_74420501_74427000,Promoter (<=1kb),17,74424851,74440212,15362,1,55890,ENST00000582444,0,ENSG00000170412,GPRC5C,Promoter (<=1kb),protein_coding,-0.968707681901851,0.00348562257039191
chr17,74548501,74580500,32000,*,chr17_74548501_74580500,Promoter (<=1kb),17,74560701,74567343,6643,2,100130520,ENST00000641710,0,ENSG00000284690,CD300H,Promoter (<=1kb),protein_coding,-0.700220665582117,0.0824161856891275
chr17,74582001,74707500,125500,*,chr17_74582001_74707500,Promoter (<=1kb),17,74579365,74592283,12919,2,100131439,ENST00000375352,0,ENSG00000204345,CD300LD,Promoter (<=1kb),protein_coding,-0.904283831723958,0.0723748402483272
