peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr12,661001,665500,4500,*,chr12_661001_665500,Promoter (<=1kb),12,564296,663445,99150,2,4815,ENST00000305108,0,ENSG00000171840,NINJ2,Promoter (<=1kb),protein_coding,-0.3569829644725,0.410943205949445
chr12,1812501,1824000,11500,*,chr12_1812501_1824000,Promoter (<=1kb),12,1820267,1836752,16486,1,654429,ENST00000543818,0,ENSG00000166159,LRTM2,Promoter (<=1kb),protein_coding,-0.355340994089147,0.686324038546512
chr12,3804001,3838000,34000,*,chr12_3804001_3838000,Promoter (<=1kb),12,3811737,3821974,10238,2,57097,ENST00000476985,0,ENSG00000111224,PARP11,Promoter (<=1kb),protein_coding,-1.24811674525879,1.1251848445056e-4
chr12,4359001,4422000,63000,*,chr12_4359001_4422000,Promoter (<=1kb),12,4368227,4379712,11486,2,8074,ENST00000237837,0,ENSG00000118972,FGF23,Promoter (<=1kb),protein_coding,-1.41533782278784,1.02156688877415e-6
chr12,4427001,4454000,27000,*,chr12_4427001_4454000,Promoter (<=1kb),12,4428156,4444219,16064,2,2251,ENST00000543077,0,ENSG00000111241,FGF6,Promoter (<=1kb),protein_coding,0.73954909749691,0.0186868058216416
chr12,4586501,4596500,10000,*,chr12_4586501_4596500,Promoter (<=1kb),12,4590078,4615302,25225,1,8798,ENST00000540757,0,ENSG00000010219,DYRK4,Promoter (<=1kb),protein_coding,-0.435746384729672,0.301158480813531
chr12,5970001,5986500,16500,*,chr12_5970001_5986500,Promoter (1-2kb),12,5952268,5968214,15947,2,7450,ENST00000621700,-1787,ENSG00000110799,VWF,Promoter (1-2kb),protein_coding,-0.248668778179565,0.749960829226378
chr12,6638501,6645500,7000,*,chr12_6638501_6645500,Promoter (<=1kb),12,6638075,6638851,777,2,84519,ENST00000540513,0,ENSG00000111644,ACRBP,Promoter (<=1kb),protein_coding,-0.0201579640902467,0.971110095288292
chr12,6697501,6704500,7000,*,chr12_6697501_6704500,Promoter (<=1kb),12,6693791,6700815,7025,2,196500,ENST00000534837,0,ENSG00000139200,PIANP,Promoter (<=1kb),protein_coding,0.0642718491102514,0.929780214897783
chr12,6820501,6824500,4000,*,chr12_6820501_6824500,Promoter (<=1kb),12,6821624,6825172,3549,1,27239,ENST00000535220,0,ENSG00000250510,GPR162,Promoter (<=1kb),protein_coding,0.491271661833079,0.267653925083785
chr12,7054501,7078000,23500,*,chr12_7054501_7078000,Promoter (<=1kb),12,7060515,7071032,10518,1,716,ENST00000328916,0,ENSG00000182326,C1S,Promoter (<=1kb),protein_coding,0.569722736446526,0.769854159920368
chr12,7086001,7090000,4000,*,chr12_7086001_7090000,Promoter (<=1kb),12,7080419,7087844,7426,2,715,ENST00000602298,0,ENSG00000159403,C1R,Promoter (<=1kb),protein_coding,-0.480069760577514,0.330250525071607
chr12,7302501,7306500,4000,*,chr12_7302501_7306500,Promoter (<=1kb),12,7304072,7328719,24648,1,341392,ENST00000399422,0,ENSG00000215009,ACSM4,Promoter (<=1kb),protein_coding,0.238475719702258,0.562254515679098
chr12,8504001,8523000,19000,*,chr12_8504001_8523000,Promoter (<=1kb),12,8509475,8520273,10799,1,338339,ENST00000382064,0,ENSG00000166527,CLEC4D,Promoter (<=1kb),protein_coding,-2.43814543334638,1.0523859140599e-13
chr12,8527501,8542500,15000,*,chr12_8527501_8542500,Promoter (<=1kb),12,8533305,8540905,7601,2,26253,ENST00000299663,0,ENSG00000166523,CLEC4E,Promoter (<=1kb),protein_coding,-1.79996273831754,8.174920907515771e-9
chr12,8777501,8780000,2500,*,chr12_8777501_8780000,Promoter (<=1kb),12,8777590,8783095,5506,1,57494,ENST00000542232,0,ENSG00000166532,RIMKLB,Promoter (<=1kb),protein_coding,-1.02352072677509,6.7981626212537e-4
chr12,9071501,9073500,2000,*,chr12_9071501_9073500,Promoter (2-3kb),12,9067712,9069078,1367,2,2,ENST00000495709,-2423,ENSG00000175899,A2M,Promoter (2-3kb),protein_coding,-0.00894959746878232,0.992185115241135
chr12,9111501,9126500,15000,*,chr12_9111501_9126500,Promoter (<=1kb),12,9125357,9136515,11159,1,10219,ENST00000839050,0,ENSG00000139187,KLRG1,Promoter (<=1kb),protein_coding,-1.81828202366135,1.47280324801603e-10
chr12,9751501,9797500,46000,*,chr12_9751501_9797500,Promoter (<=1kb),12,9752486,9760901,8416,2,969,ENST00000228434,0,ENSG00000110848,CD69,Promoter (<=1kb),protein_coding,-3.02699056993017,5.84160452222469e-18
chr12,9848001,9882500,34500,*,chr12_9848001_9882500,Promoter (<=1kb),12,9881489,9895833,14345,1,100431172,ENST00000535540,0,ENSG00000256797,KLRF2,Promoter (<=1kb),protein_coding,-2.19632748466816,5.79184906878789e-14
chr12,9968001,9985500,17500,*,chr12_9968001_9985500,Promoter (<=1kb),12,9971409,9985595,14187,1,160364,ENST00000304361,0,ENSG00000172322,CLEC12A,Promoter (<=1kb),protein_coding,-2.48140729324794,1.3510834465068202e-15
chr12,9988501,10017000,28500,*,chr12_9988501_10017000,Promoter (<=1kb),12,10010627,10018563,7937,1,387837,ENST00000544853,0,ENSG00000256660,CLEC12B,Promoter (<=1kb),protein_coding,-2.41102180725269,7.140313716534471e-15
chr12,10034501,10084500,50000,*,chr12_10034501_10084500,Promoter (<=1kb),12,10040848,10045711,4864,1,283420,ENST00000538284,0,ENSG00000197992,CLEC9A,Promoter (<=1kb),protein_coding,-2.8257016629318,1.73753324279747e-17
chr12,10087501,10103500,16000,*,chr12_10087501_10103500,Promoter (<=1kb),12,10069554,10098985,29432,2,51267,ENST00000315330,0,ENSG00000150048,CLEC1A,Promoter (<=1kb),protein_coding,-2.31990781627832,6.30254838236723e-13
chr12,12076001,12078500,2500,*,chr12_12076001_12078500,Promoter (<=1kb),12,12079253,12087309,8057,1,79370,ENST00000588270,-753,ENSG00000121380,BCL2L14,Promoter (<=1kb),protein_coding,-0.179670058488848,0.608820002890862
chr12,12681501,12686500,5000,*,chr12_12681501_12686500,Promoter (<=1kb),12,12685498,12722325,36828,1,1027,ENST00000684771,0,ENSG00000111276,CDKN1B,Promoter (<=1kb),protein_coding,-0.95380819800917,0.00165672019058966
chr12,13192501,13195500,3000,*,chr12_13192501_13195500,Promoter (1-2kb),12,13196723,13215281,18559,1,2012,ENST00000431267,-1223,ENSG00000134531,EMP1,Promoter (1-2kb),protein_coding,-0.405825124860321,0.479806205789322
chr12,14885501,14890500,5000,*,chr12_14885501_14890500,Promoter (<=1kb),12,14880864,14885854,4991,2,4256,ENST00000539261,0,ENSG00000111341,MGP,Promoter (<=1kb),protein_coding,-0.157858111685275,0.952182091251872
chr12,15205001,15226000,21000,*,chr12_15205001_15226000,Promoter (<=1kb),12,15107783,15221417,113635,2,85004,ENST00000256953,0,ENSG00000134533,RERG,Promoter (<=1kb),protein_coding,-2.31918686379114,4.54551114416142e-13
chr12,15791001,15793500,2500,*,chr12_15791001_15793500,Promoter (1-2kb),12,15669466,15789400,119935,2,2059,ENST00000536956,-1601,ENSG00000151491,EPS8,Promoter (1-2kb),protein_coding,0.298395380745338,0.349890107457107
chr12,16607501,16612000,4500,*,chr12_16607501_16612000,Promoter (<=1kb),12,16548373,16608214,59842,2,55885,ENST00000354662,0,ENSG00000048540,LMO3,Promoter (<=1kb),protein_coding,-0.908060544093051,0.00222947857686959
chr12,25018001,25020000,2000,*,chr12_25018001_25020000,Promoter (1-2kb),12,25021002,25036686,15685,1,4033,ENST00000557270,-1002,ENSG00000118308,IRAG2,Promoter (1-2kb),protein_coding,0.274236388775226,0.400755106182725
chr12,27519501,27523000,3500,*,chr12_27519501_27523000,Promoter (<=1kb),12,27523431,27650052,126622,1,8496,ENST00000538433,-431,ENSG00000110841,PPFIBP1,Promoter (<=1kb),protein_coding,-0.0026294447279723,0.998358752579958
chr12,29606001,29611000,5000,*,chr12_29606001_29611000,Promoter (<=1kb),12,29572184,29609983,37800,2,83857,ENST00000546582,0,ENSG00000133687,TMTC1,Promoter (<=1kb),protein_coding,-1.33172705413043,2.19081077757554e-5
chr12,30826001,30839500,13500,*,chr12_30826001_30839500,Promoter (2-3kb),12,30709564,30823302,113739,2,65981,ENST00000684863,-2699,ENSG00000110888,CAPRIN2,Promoter (2-3kb),protein_coding,-0.584820697213029,0.217941623484949
chr12,47076501,47079500,3000,*,chr12_47076501_47079500,Promoter (<=1kb),12,47079603,47236662,157060,1,91523,ENST00000432328,-103,ENSG00000179715,PCED1B,Promoter (<=1kb),protein_coding,-0.505750671947517,0.18037766998433
chr12,47905501,47909500,4000,*,chr12_47905501_47909500,Promoter (<=1kb),12,47857661,47905040,47380,2,7421,ENST00000548664,-461,ENSG00000111424,VDR,Promoter (<=1kb),protein_coding,0.151260272748299,0.957178715319951
chr12,47956001,47962000,6000,*,chr12_47956001_47962000,Promoter (1-2kb),12,47963569,47968263,4695,1,79022,ENST00000550146,-1569,ENSG00000134291,TMEM106C,Promoter (1-2kb),protein_coding,-0.412718355650242,0.397161542776775
chr12,47991001,48001500,10500,*,chr12_47991001_48001500,Promoter (<=1kb),12,47998169,47998859,691,2,1280,ENST00000466884,0,ENSG00000139219,COL2A1,Promoter (<=1kb),protein_coding,0.333999406042329,0.878448869274246
chr12,48175001,48183500,8500,*,chr12_48175001_48183500,Promoter (<=1kb),12,48149851,48181213,31363,2,140461,ENST00000539503,0,ENSG00000177981,ASB8,Promoter (<=1kb),protein_coding,0.480953777735789,0.558105775654333
chr12,48203001,48205000,2000,*,chr12_48203001_48205000,Promoter (<=1kb),12,48202339,48203292,954,2,121275,ENST00000310248,0,ENSG00000172640,OR10AD1,Promoter (<=1kb),protein_coding,-0.304248691457396,0.351471978448593
chr12,48354001,48356500,2500,*,chr12_48354001_48356500,Promoter (2-3kb),12,48345428,48351414,5987,2,121274,ENST00000550181,-2587,ENSG00000167528,ZNF641,Promoter (2-3kb),protein_coding,-0.703781328430678,0.0256850481807094
chr12,48480501,48488000,7500,*,chr12_48480501_48488000,Promoter (<=1kb),12,48482498,48496524,14027,1,121273,ENST00000548364,0,ENSG00000177627,C12orf54,Promoter (<=1kb),protein_coding,0.590432828420763,0.246509435552666
chr12,48561501,48570500,9000,*,chr12_48561501_48570500,Promoter (<=1kb),12,48567684,48570046,2363,2,3906,ENST00000301046,0,ENSG00000167531,LALBA,Promoter (<=1kb),protein_coding,-0.552691513430892,0.19727461482026
chr12,48861501,48866000,4500,*,chr12_48861501_48866000,Promoter (<=1kb),12,48857145,48865870,8726,2,27289,ENST00000309739,0,ENSG00000172602,RND1,Promoter (<=1kb),protein_coding,-1.38292239863403,3.95908569694935e-7
chr12,49896501,49900000,3500,*,chr12_49896501_49900000,Promoter (<=1kb),12,49870573,49897069,26497,2,23017,ENST00000552863,0,ENSG00000135472,FAIM2,Promoter (<=1kb),protein_coding,-0.585663883972954,0.155240121186239
chr12,49963501,49967000,3500,*,chr12_49963501_49967000,Promoter (<=1kb),12,49963575,49965215,1641,1,362,ENST00000553132,0,ENSG00000161798,AQP5,Promoter (<=1kb),protein_coding,-0.895975152570409,0.00908255590392477
chr12,49968501,49972500,4000,*,chr12_49968501_49972500,Promoter (<=1kb),12,49972837,49974007,1171,1,363,ENST00000618286,-337,ENSG00000086159,AQP6,Promoter (<=1kb),protein_coding,-0.845934609619696,0.00515820256580077
chr12,50353501,50356000,2500,*,chr12_50353501_50356000,Promoter (2-3kb),12,50326230,50350885,24656,2,121006,ENST00000543096,-2616,ENSG00000185958,FAM186A,Promoter (2-3kb),protein_coding,-0.427784746155673,0.287334801603858
chr12,51658501,51662000,3500,*,chr12_51658501_51662000,Promoter (<=1kb),12,51662818,51807429,144612,1,6334,ENST00000355133,-818,ENSG00000196876,SCN8A,Promoter (<=1kb),protein_coding,-0.397882728914335,0.271311498456503
chr12,51942501,51951500,9000,*,chr12_51942501_51951500,Promoter (<=1kb),12,51951699,51997078,45380,1,91,ENST00000257963,-199,ENSG00000135503,ACVR1B,Promoter (<=1kb),protein_coding,-0.224601549101802,0.741989431235825
chr12,52034001,52036500,2500,*,chr12_52034001_52036500,Promoter (<=1kb),12,52037177,52055197,18021,1,3164,ENST00000546842,-677,ENSG00000123358,NR4A1,Promoter (<=1kb),protein_coding,-0.767496749453014,0.0121733106722082
chr12,52193501,52197000,3500,*,chr12_52193501_52197000,Promoter (1-2kb),12,52168996,52192014,23019,2,144501,ENST00000394815,-1487,ENSG00000167767,KRT80,Promoter (1-2kb),protein_coding,-0.489458458349251,0.180952695906343
chr12,52318501,52323500,5000,*,chr12_52318501_52323500,Promoter (<=1kb),12,52314301,52321398,7098,2,3889,ENST00000293670,0,ENSG00000170523,KRT83,Promoter (<=1kb),protein_coding,-0.360674734159747,0.355169984752507
chr12,52367001,52370500,3500,*,chr12_52367001_52370500,Promoter (<=1kb),12,52360006,52367481,7476,2,3891,ENST00000257901,0,ENSG00000135443,KRT85,Promoter (<=1kb),protein_coding,-0.400072460476523,0.518473026606781
chr12,52386001,52390500,4500,*,chr12_52386001_52390500,Promoter (<=1kb),12,52377812,52385652,7841,2,3890,ENST00000257951,-349,ENSG00000161849,KRT84,Promoter (<=1kb),protein_coding,-0.665878287022607,0.0458257843236229
chr12,52407001,52409500,2500,*,chr12_52407001_52409500,Promoter (<=1kb),12,52393931,52406335,12405,2,3888,ENST00000257974,-666,ENSG00000161850,KRT82,Promoter (<=1kb),protein_coding,0.586186228200031,0.0871324944498923
chr12,52427501,52434000,6500,*,chr12_52427501_52434000,Promoter (<=1kb),12,52424070,52434371,10302,2,9119,ENST00000252245,371,ENSG00000170454,KRT75,Promoter (<=1kb),protein_coding,-0.860230924502504,0.00450082392629908
chr12,52493501,52495500,2000,*,chr12_52493501_52495500,Promoter (<=1kb),12,52487176,52493257,6082,2,3853,ENST00000330722,-244,ENSG00000205420,KRT6A,Promoter (<=1kb),protein_coding,-1.06180931381098,2.5216604013344e-4
chr12,52547501,52573500,26000,*,chr12_52547501_52573500,Promoter (<=1kb),12,52543909,52553145,9237,2,112802,ENST00000267119,0,ENSG00000139648,KRT71,Promoter (<=1kb),protein_coding,-0.603378790335766,0.258447629134615
chr12,52638501,52660000,21500,*,chr12_52638501_52660000,Promoter (<=1kb),12,52644558,52652211,7654,2,3849,ENST00000309680,0,ENSG00000172867,KRT2,Promoter (<=1kb),protein_coding,0.0141289081301306,0.983383974102101
chr12,52672001,52708000,36000,*,chr12_52672001_52708000,Promoter (<=1kb),12,52689626,52703524,13899,2,374454,ENST00000341809,0,ENSG00000189182,KRT77,Promoter (<=1kb),protein_coding,0.835142053980809,0.0491991906333246
chr12,52715501,52795000,79500,*,chr12_52715501_52795000,Promoter (<=1kb),12,52768155,52777345,9191,2,51350,ENST00000332411,0,ENSG00000185069,KRT76,Promoter (<=1kb),protein_coding,0.464795231611773,0.704520288665988
chr12,52826001,52832000,6000,*,chr12_52826001_52832000,Promoter (<=1kb),12,52821410,52830462,9053,2,338785,ENST00000546453,0,ENSG00000185640,KRT79,Promoter (<=1kb),protein_coding,0.242726778042457,0.7755506108178
chr12,53241001,53246500,5500,*,chr12_53241001_53246500,Promoter (<=1kb),12,53241900,53242722,823,1,122455340,ENST00000635789,0,ENSG00000283536,LOC122455340,Promoter (<=1kb),protein_coding,-0.185216233001654,0.69318750286172
chr12,53331501,53342000,10500,*,chr12_53331501_53342000,Promoter (<=1kb),12,53326575,53336354,9780,2,121340,ENST00000536324,0,ENSG00000170374,SP7,Promoter (<=1kb),protein_coding,-0.484337329332225,0.318023551025579
chr12,53677001,53681000,4000,*,chr12_53677001_53681000,Promoter (<=1kb),12,53665171,53677408,12238,2,517,ENST00000552242,0,ENSG00000135390,ATP5MC2,Promoter (<=1kb),protein_coding,-0.019398346059506,0.976148883181609
chr12,53989501,53993500,4000,*,chr12_53989501_53993500,Promoter (<=1kb),12,53990624,54028922,38299,1,3223,ENST00000504315,0,ENSG00000197757,HOXC6,Promoter (<=1kb),protein_coding,-0.709872145176674,0.0340194632757824
chr12,54171001,54177000,6000,*,chr12_54171001_54177000,Promoter (<=1kb),12,54121277,54173229,51953,2,23583,ENST00000634429,0,ENSG00000123415,SMUG1,Promoter (<=1kb),protein_coding,0.188419908785707,0.804285259886428
chr12,54298001,54304500,6500,*,chr12_54298001_54304500,Promoter (<=1kb),12,54301202,54345475,44274,1,22818,ENST00000552848,0,ENSG00000111481,COPZ1,Promoter (<=1kb),protein_coding,-1.00682831997173,6.2730214863856e-4
chr12,54581001,54593500,12500,*,chr12_54581001_54593500,Promoter (<=1kb),12,54575387,54588516,13130,2,5502,ENST00000547431,0,ENSG00000135447,PPP1R1A,Promoter (<=1kb),protein_coding,0.60710599649055,0.118695531964704
chr12,54641001,54658500,17500,*,chr12_54641001_54658500,Promoter (<=1kb),12,54644589,54648365,3777,2,117159,ENST00000293371,0,ENSG00000161634,DCD,Promoter (<=1kb),protein_coding,0.538006951771047,0.220876415322764
chr12,55120501,55141500,21000,*,chr12_55120501_55141500,Promoter (<=1kb),12,55126406,55132750,6345,1,441639,ENST00000641329,0,ENSG00000170605,OR9K2,Promoter (<=1kb),protein_coding,-2.12502510258454,6.22888695379549e-13
chr12,55219501,55224000,4500,*,chr12_55219501_55224000,Promoter (<=1kb),12,55221025,55221975,951,1,121364,ENST00000326258,0,ENSG00000179919,OR10A7,Promoter (<=1kb),protein_coding,-2.33673081476996,3.66895242679806e-14
chr12,55242001,55250000,8000,*,chr12_55242001_55250000,Promoter (<=1kb),12,55244609,55256625,12017,1,254783,ENST00000343399,0,ENSG00000197706,OR6C74,Promoter (<=1kb),protein_coding,-2.74791785887649,4.0828604815502704e-17
chr12,55278501,55300000,21500,*,chr12_55278501_55300000,Promoter (<=1kb),12,55293988,55296569,2582,2,283365,ENST00000358433,0,ENSG00000188324,OR6C6,Promoter (<=1kb),protein_coding,-2.25563917042728,1.24923834878605e-13
chr12,55310501,55315000,4500,*,chr12_55310501_55315000,Promoter (<=1kb),12,55314343,55322364,8022,1,390321,ENST00000642104,0,ENSG00000205330,OR6C1,Promoter (<=1kb),protein_coding,-1.84904695601233,3.93084064154586e-10
chr12,55318501,55344000,25500,*,chr12_55318501_55344000,Promoter (<=1kb),12,55330043,55332687,2645,1,254786,ENST00000641364,0,ENSG00000205329,OR6C3,Promoter (<=1kb),protein_coding,-2.52517075919521,4.2198486718339205e-15
chr12,55364001,55373000,9000,*,chr12_55364001_55373000,Promoter (<=1kb),12,55363799,55366513,2715,1,390323,ENST00000641988,202,ENSG00000187857,OR6C75,Promoter (<=1kb),protein_coding,-2.1851873425844,3.74069602117983e-12
chr12,55376001,55403000,27000,*,chr12_55376001_55403000,Promoter (<=1kb),12,55400529,55401467,939,1,403282,ENST00000379665,0,ENSG00000205328,OR6C65,Promoter (<=1kb),protein_coding,-2.99595526499586,2.7768983845484104e-15
chr12,55466001,55477500,11500,*,chr12_55466001_55477500,Promoter (<=1kb),12,55469200,55470138,939,2,390327,ENST00000327335,0,ENSG00000184954,OR6C70,Promoter (<=1kb),protein_coding,-2.66215314822166,4.19456721422039e-14
chr12,55545501,55556000,10500,*,chr12_55545501_55556000,Promoter (<=1kb),12,55549602,55555832,6231,1,341418,ENST00000641569,0,ENSG00000179626,OR6C4,Promoter (<=1kb),protein_coding,-2.2437871883288,2.282189696269e-11
chr12,55566501,55570000,3500,*,chr12_55566501_55570000,Promoter (2-3kb),12,55572468,55575612,3145,1,121129,ENST00000641114,-2468,ENSG00000179615,OR2AP1,Promoter (2-3kb),protein_coding,-1.56435817125348,1.69338071907513e-7
chr12,55636001,55643500,7500,*,chr12_55636001_55643500,Promoter (<=1kb),12,55636892,55637833,942,1,121130,ENST00000309675,0,ENSG00000175398,OR10P1,Promoter (<=1kb),protein_coding,-0.887406840892288,0.00611839829203945
chr12,55706501,55714500,8000,*,chr12_55706501_55714500,Promoter (<=1kb),12,55684568,55707904,23337,2,3679,ENST00000257879,0,ENSG00000135424,ITGA7,Promoter (<=1kb),protein_coding,-0.506055279952434,0.22085920387734
chr12,56487501,56492500,5000,*,chr12_56487501_56492500,Promoter (<=1kb),12,56470944,56488414,17471,2,27165,ENST00000610413,0,ENSG00000135423,GLS2,Promoter (<=1kb),protein_coding,-0.620799244055409,0.0308820285859832
chr12,56936001,56938000,2000,*,chr12_56936001_56938000,Promoter (1-2kb),12,56923133,56934408,11276,2,121214,ENST00000293502,-1593,ENSG00000170426,SDR9C7,Promoter (1-2kb),protein_coding,-0.209047774815766,0.518048214046235
chr12,56954001,56959000,5000,*,chr12_56954001_56959000,Promoter (<=1kb),12,56951431,56957608,6178,2,8608,ENST00000398138,0,ENSG00000139547,RDH16,Promoter (<=1kb),protein_coding,-0.25648645138548,0.505615489366856
chr12,57035501,57053000,17500,*,chr12_57035501_57053000,Promoter (<=1kb),12,57028517,57050129,21613,2,4640,ENST00000300119,0,ENSG00000166866,MYO1A,Promoter (<=1kb),protein_coding,-0.761919271063945,0.0415184838221209
chr12,57129001,57133500,4500,*,chr12_57129001_57133500,Promoter (<=1kb),12,57095418,57132139,36722,2,6778,ENST00000553499,0,ENSG00000166888,STAT6,Promoter (<=1kb),protein_coding,-0.692830362702837,0.0385987199100337
